numobs,length,size,bcovfaulty,bcovfixed,lcovfaulty,lcovfixed,numremoved,fixedcov,Class
37,31.9,12.2,0.218823,0.187879,0.2676,0.242391,0,0.359459,no
21,41.9,17.7,0.358441,0.316092,0.489231,0.438889,0,0.952381,high
15,33,12.2222,0.259073,0.249619,0.323403,0.317351,0.3,0.933333,no
7,10.9,5.8,0.473333,0.473333,0.588406,0.584783,0,1,low
9,12.8,5,0.0687272,0.0649485,0.0761451,0.0738889,0,0.666667,no
57,127.556,47.1111,0.330729,0.328165,0.426821,0.425926,0,0.826511,no
3,2.1,1,0.00742734,0.0073955,0.0338432,0.0337143,0,0.366666,no
11,17.5,2.8,0.00114213,0.00114068,0.0140504,0.0140216,0,0.263636,no
5,15.4,3,0.0306748,0.0299401,0.0460526,0.0454545,0,0.8,no
12,46.9,11,0.325773,0.325773,0.527118,0.527118,0,1,no
2,3.55556,1,0.00795756,0.00787402,0.0186722,0.0185185,0,0.5,no
23,2.6,1,0.00524781,0.00550459,0.0210608,0.021327,0,0.0478261,no
10,51.5,8.6,0.115432,0.115432,0.148133,0.146914,0.4,0.9,no
2,4.6,1,0.131148,0.126984,0.193966,0.192308,0,1,no
7,14.7,5.3,0.405769,0.405769,0.490235,0.494186,0,1,no
148,256.5,78.8,0.359151,0.359594,0.275721,0.276164,0,0.572297,no
11,19.9,3,0.00243982,0.00244618,0.0183506,0.0183908,0,0.290909,no
6,2.5,1,0.03,0.0292683,0.0244898,0.0235294,0,0.183334,no
4,19,3,0.21,0.21,0.3325,0.3325,0,1,no
14,49.6,11.2,0.172705,0.172705,0.180267,0.180267,0,0.871429,no
5,13.8,3,0.0336475,0.0333333,0.0423729,0.041958,0,0.8,no
3,15.2,2,0.148936,0.148936,0.213084,0.209945,0,1,no
5,5.9,2.2,0.0255666,0.0254742,0.0529829,0.0528329,0,0.5,no
133,103.6,35.9,0.238992,0.239753,0.30804,0.30804,0.7,0.306767,no
10,52.9,8.6,0.135,0.133333,0.17673,0.175625,0.1,0.9,no
8,15.5,5,0.0369886,0.036748,0.017682,0.017682,0,0.75,no
4,12.9,2.1,0.151397,0.197778,0.234112,0.254688,0,0.775,no
4,14,2.2,0.163547,0.24,0.256757,0.290625,0,0.8,no
2,5.4,1,0.0828378,0.0827365,0.0142202,0.0141768,0,1,no
3,15,2,0.169014,0.165289,0.236486,0.236486,0,1,no
6,9.3,2,0.000914172,0.000916032,0.00232709,0.0023301,0.4,0.333333,no
7,14.4,5.4,0.388,0.380769,0.454656,0.44353,0,1,no
64,75.2,38.6,0.512809,0.511905,0.54358,0.551352,0,0.764062,high
2,1.6,0.8,0.300535,0.3,0.33515,0.332,0,0.4,low
2,3.2,1,0.00840336,0.008,0.0196078,0.01875,0,0.5,no
12,17.2,3.9,0.0204969,0.0203703,0.0230241,0.0226351,0,0.408334,no
130,76.2,25.3,0.212554,0.213075,0.270815,0.270815,0.1,0.232308,no
8,58.6,6,0.0626227,0.062069,0.0848057,0.0842105,1.6,1,no
39,251,34.1,0.418615,0.419289,0.553824,0.552475,0.8,1,low
19,21,12.1,0.0433532,0.0432886,0.058888,0.0589873,0,0.736842,no
6,8.6,1.8,0.00104218,0.00105263,0.00339622,0.00343512,0.2,0.3,no
2,2.6,0.9,0.00704042,0.00700389,0.0195087,0.0193965,0,0.45,no
29,116.9,20.5,0.163183,0.162873,0.205874,0.205313,0.3,0.775862,no
33,2,2,0.0473077,0.0465909,0.0185185,0.0185185,0,0.0606061,no
38,180.1,37.2,0.383363,0.378915,0.500752,0.500752,0.5,1,no
4,11.7,3,0.0959002,0.0961464,0.162227,0.1624,0,1,no
12,20.1,3.8,0.0618557,0.0621212,0.105,0.10493,0,0.366667,no
1,7.8,1,0.0228588,0.0228318,0.071731,0.0714561,0.3,1,no
5,5.7,2,0.0126794,0.0126062,0.0432312,0.0429619,0,0.52,no
33,2,2,0.0516,0.05,0.0189274,0.0186916,0,0.0606061,no
3,2.8,1,0.008506,0.00846906,0.0376094,0.0373913,0,0.366666,no
9,40.6,7.7,0.165127,0.177027,0.290253,0.308046,0,1,no
16,20.6,6.2,0.0751125,0.0742222,0.0709571,0.0704918,0,0.4,no
5,5.4,2,0.00684467,0.00683139,0.0266263,0.026546,0,0.46,no
7,22.1,4.2,0.146154,0.152857,0.192135,0.188889,0,0.857143,no
2,4.6,1,0.00749014,0.00733591,0.0065744,0.00652921,0,1,no
33,2,2,0.0533058,0.052439,0.0190476,0.0190476,0,0.0606061,no
23,25,13,0.0585299,0.0584239,0.0970749,0.0970749,0,0.652174,no
2,4.6,1,0.00791557,0.00775194,0.0197802,0.0196078,0,0.5,no
58,325,46.3,0.137523,0.136382,0.217661,0.216513,1.4,0.922414,low
3,5.5,1,0.232323,0.22549,0.230769,0.230769,0,0.666667,no
26,52.3,21.7,0.527632,0.517949,0.606107,0.599248,0,0.996154,low
20,72.3,16.6,0.194524,0.192307,0.307377,0.307377,0.2,0.88,no
8,1,0.4,0.00933852,0.0091954,0.0041812,0.00412372,0,0.05,no
117,147,47,0.360451,0.359188,0.460276,0.460276,0.2,0.449573,no
148,416,109.3,0.399465,0.399219,0.356843,0.355966,0,0.758108,no
148,179.7,50.9,0.298515,0.298023,0.225898,0.224784,0,0.362162,no
5,15.6,3.8,0.34,0.34,0.339394,0.339394,0,1,no
5,16.3,3.7,0.345,0.345,0.337879,0.337879,0,1,no
114,163.1,51.3,0.390264,0.389301,0.484441,0.484441,0.1,0.5,no
23,24.6,13.2,0.26594,0.26594,0.184644,0.184644,0,0.652174,no
11,19.4,3,0.00222447,0.00222447,0.0163047,0.016264,0,0.272727,no
3,6.4,1.7,0.164717,0.163483,0.335468,0.335468,0,0.9,no
8,57.5,6.6,0.0623593,0.0624616,0.0832728,0.0833939,1.6,1,no
11,16.4,2.4,0.00101798,0.00101112,0.012952,0.0129241,0,0.218182,no
5,4.4,1.7,0.0011994,0.0011994,0.00390016,0.00390016,0,0.34,no
7,9.7,1.8,0.0165217,0.0165217,0.0487179,0.0487179,0,0.328571,no
5,11.8,3,0.111628,0.109924,0.124,0.123383,0,0.8,no
22,25.6,13.1,0.240164,0.240164,0.173792,0.173792,0,0.681818,no
2,4.5,1,0.0793274,0.0789611,0.0111457,0.0128307,0,1,no
146,227.5,55.7,0.298541,0.298626,0.24216,0.242503,0,0.419863,no
5,11.1,2.3,0.0293617,0.0277109,0.044853,0.0412162,0,0.66,no
20,24,11.3,0.185488,0.186073,0.143537,0.143353,0,0.65,no
2,5.4,1,0.0916591,0.0916591,0.0114954,0.0115169,0,1,no
8,10.1,4.3,0.056536,0.056536,0.0904118,0.0901786,0,0.5375,no
146,250.9,61.8,0.333694,0.333694,0.267453,0.267453,0,0.458219,no
1,6.6,1,0.0147875,0.0147329,0.0468571,0.0465909,0.4,1,no
86,742,57.7,0.638158,0.636957,0.741463,0.741463,0.2,0.890698,no
8,23.3,3.9,0.286275,0.281046,0.577372,0.567546,0,0.6375,no
1,5.8,1,0.0274497,0.0268572,0.0856291,0.0845098,0.1,1,no
5,6.5,1.4,0.07,0.0720589,0.185167,0.192537,0,0.46,no
123,126,33.7,0.268437,0.268437,0.184234,0.184234,0,0.29187,no
3,6.9,2,0.0381125,0.0374332,0.0147541,0.0145631,0,1,no
5,10.7,2,0.035696,0.0346774,0.0555593,0.0533898,0,0.58,no
7,20.1,3.9,0.0428349,0.0427019,0.0826562,0.0823988,0,0.885714,no
61,268,51.5,0.217336,0.217273,0.349817,0.35,2.3,0.881967,no
3,14.2,2,0.0865671,0.0773333,0.227907,0.204166,0,1,no
4,19.8,3,0.0613475,0.0613475,0.113873,0.113873,0,1,no
4,19.3,3,0.0617021,0.0617021,0.114162,0.114162,0,1,no
116,294.9,84.2,0.397908,0.397205,0.356013,0.355428,0,0.74569,no
4,5.2,2,0.00337078,0.00332104,0.012616,0.012523,0,0.525,no
11,18.2,2.9,0.0190319,0.0189071,0.0191256,0.0190909,0,0.272727,no
2,4.2,1,0.0143233,0.0143233,0.00777706,0.00776699,0,1,no
8,16.5,3,0.109884,0.103847,0.107432,0.101923,0,0.6125,no
3,16.8,2,0.0961326,0.0920635,0.2352,0.227907,0,1,no
3,14.7,2,0.116327,0.0999999,0.239024,0.227907,0,1,no
6,7.4,2.5,0.226957,0.218919,0.518414,0.51624,0,0.6,no
4,22.5,1.8,0.0464516,0.0464516,0.0641619,0.0641619,0,0.625,no
14,28.4,6.3,0.106235,0.104447,0.111831,0.109857,0,0.521429,no
30,144.4,27.5,0.260814,0.270993,0.451268,0.454892,0.3,0.966667,no
25,63.8,9.1,0.0301724,0.0301724,0.0376769,0.0376496,0,0.404,no
53,114.8,49.5,0.147944,0.147645,0.310828,0.309186,0,0.977358,low
8,25,3.7,0.3125,0.3125,0.493614,0.492277,0,0.625,no
3,9,1.4,0.0782102,0.0770117,0.112664,0.11342,0,0.733333,no
11,87.6667,8.66667,0.0704919,0.0704261,0.0935189,0.0933725,2.4,0.959596,no
199,795.4,133.4,0.148973,0.147404,0.208549,0.205487,0,0.834171,no
2,6.6,1,0.203226,0.20137,0.127586,0.127586,0,0.85,no
6,7.5,2,0.000910047,0.000907914,0.00149963,0.0014975,0.3,0.333333,no
5,19.9,2.8,0.0485714,0.0482955,0.0842217,0.0842217,0,0.76,no
4,8.6,2.4,0.044804,0.0445993,0.0988984,0.0987988,0,0.85,no
8,4.5,1,0.0294574,0.0304,0.0384906,0.0396887,0,0.2,no
8,8.6,1.4,0.0336,0.0325582,0.0513619,0.0498113,0,0.3,no
23,2.3,1.1,0.00495495,0.00495495,0.0204652,0.0204652,0,0.0478261,no
7,3.4,0.8,0.00400356,0.00398936,0.00564187,0.00562347,0,0.128571,no
14,30.5,6,0.0539661,0.0543945,0.0909377,0.0909377,0,0.542857,no
11,15.6,3.2,0.057167,0.0567839,0.0654545,0.0652174,0,0.427273,no
2,3.4,1,0.00768246,0.00760456,0.021097,0.021097,0,0.5,no
1,8.4,1,0.0132152,0.013242,0.0427369,0.042689,0.5,1,no
18,25.1,10.9,0.107465,0.107465,0.110927,0.110927,0,0.711111,no
2,5.4,1,0.0250951,0.0247191,0.0331798,0.0328768,0,1,no
11,22.2,3.4,0.0160084,0.0159891,0.0173728,0.0173728,0,0.309091,no
4,18,2.9,0.179741,0.182895,0.140816,0.14375,0,0.975,no
2,1.5,1,0.0123765,0.0116279,0.0412376,0.0394737,0,0.5,no
18,23,11,0.152707,0.153048,0.124119,0.124958,0,0.711111,no
3,6.7,2,0.117919,0.115254,0.175916,0.172308,0,1,no
2,2.7,1,0.00767357,0.00763636,0.0203704,0.0203704,0,0.6,no
3,3,3,0.0661622,0.0675241,0.0963637,0.0963637,0,1,no
8,14.9,4.6,0.0346839,0.0344605,0.0170877,0.0170877,0,0.7,no
11,88.3,8.8,0.0799001,0.0799001,0.110674,0.110747,1.3,0.981818,no
46,58.1,46,0.24409,0.239353,0.438095,0.434445,0,1,no
9,11.8,9,0.298326,0.297531,0.454864,0.451724,0,1,no
46,58,46,0.250327,0.248468,0.443355,0.44169,0,1,no
2,3.9,1,0.257143,0.257143,0.504167,0.504167,0,1,no
9,11,9,0.322488,0.286076,0.509691,0.455294,0,1,no
5,14,5,0.64,0.64,0.693103,0.693103,0,1,no
46,58,46,0.285788,0.285788,0.455833,0.455833,0,1,no
18,82,17,0.369492,0.369492,0.340968,0.340968,0,1,no
15,55.1,12.8,0.474313,0.473371,0.42348,0.421519,0,0.92,no
15,56.1,13,0.50688,0.502992,0.499303,0.486596,0,0.933333,low
12,15.4,12,0.529843,0.526154,0.639752,0.632727,0,1,no
12,15.4,12,0.486073,0.48254,0.567355,0.556604,0,1,no
6,8,4.1,0.378082,0.36,0.510309,0.510811,0.1,0.833333,no
156,179.5,151.8,0.40369,0.402907,0.514946,0.514456,0.1,1,no
14,13.1,7.5,0.0832957,0.0823129,0.107447,0.107447,0,0.592857,no
46,58.1,46,0.300964,0.299217,0.472958,0.472958,0,1,no
5,14.6,5,0.613903,0.633333,0.621646,0.624138,0,1,no
36,88.7,28.3,0.633631,0.633155,0.728267,0.728267,0,0.997222,no
2,3.4,1,0.0701299,0.0461539,0.0999999,0.0931032,0,1,no
155,219.9,141.7,0.423615,0.423415,0.538289,0.538129,0,1,no
50,114.9,47.5,0.626115,0.626115,0.750492,0.750492,0,1,no
27,45.7,23.5,0.49456,0.488406,0.670494,0.666136,0,1,no
12,13.9,5.6,0.131675,0.138971,0.198788,0.212429,0,0.666667,no
46,58,46,0.297882,0.296834,0.466854,0.466854,0,1,no
12,12,11,1,1,1,1,0,1,no
38,89.9,29.5,0.597748,0.597748,0.735198,0.735198,0,0.986842,no
46,58.1,46,0.293856,0.291777,0.465226,0.463483,0,1,no
2,2.8,1,0.114894,0.105882,0.0870968,0.075,0,1,no
14,14,14,0.714063,0.714063,0.822059,0.822059,0,1,no
149,170.5,146,0.421032,0.414565,0.53153,0.527773,0,1,no
149,170.7,146.1,0.421766,0.419927,0.536231,0.535842,0,1,no
35,77.2,32.6,0.617302,0.571008,0.739535,0.730667,0,1,high
32,51,28.3,0.356023,0.353896,0.527871,0.526891,0,0.96875,low
111,104.1,51.9,0.219594,0.218121,0.292644,0.292644,0,0.467567,high
172,1544.2,115.4,0.599298,0.599298,0.749682,0.749682,0,1,no
46,58,46,0.284497,0.280429,0.447154,0.443785,0,1,no
171,748,153.2,0.548433,0.547658,0.711243,0.709071,0,1,no
38,91.9,28.8,0.604279,0.604279,0.746459,0.745921,0,0.992105,no
143,164.7,139.8,0.423207,0.422126,0.526663,0.526032,0,1,no
142,164.5,138.6,0.418459,0.417739,0.531495,0.532046,0,1,no
32,53.9,28.8,0.361843,0.359389,0.534666,0.530252,0,0.96875,low
10,20.8,8.4,0.247971,0.245161,0.248313,0.246073,0,0.93,no
10,10.1,4.5,0.137127,0.138211,0.207158,0.208805,0,0.6,low
18,18,18,0.161213,0.161925,0.311484,0.311053,0,1,no
13,16.2,13,0.528221,0.521818,0.563438,0.557554,0,1,low
22,37.3,21.6,0.401923,0.398571,0.435267,0.434247,0,1,no
129,215.6,96.3,0.346971,0.346897,0.449855,0.44928,0,0.771318,no
28,67.7,27,0.274273,0.271983,0.396618,0.395176,0.1,1,no
27,46.6,24.2,0.504414,0.501005,0.676351,0.675403,0,1,no
39,91.9,28.9,0.606493,0.604279,0.750621,0.75,0,0.989744,no
37,50.8,33.5,0.312108,0.312108,0.48711,0.485093,0,1,no
18,30.2,17.5,0.392733,0.393966,0.433143,0.428249,0,1,no
25,57.3,23.9,0.554854,0.554854,0.672059,0.672059,0,1,no
9,11.3,9,0.301395,0.29589,0.59434,0.583333,0,1,no
12,22,11,0.521739,0.5,0.585799,0.578947,0,1,no
39,93,30.2,0.600223,0.59933,0.744393,0.74093,0,0.989744,no
9,11.4,8.9,0.324413,0.32676,0.622381,0.62,0,1,high
52,69.4,52,0.263039,0.263039,0.423188,0.423188,0,1,no
107,206.3,72.4,0.325661,0.324952,0.425128,0.424077,0.1,0.72243,no
107,185.3,83.1,0.355513,0.353578,0.456103,0.455231,0,0.807477,no
107,296.2,75.8,0.344101,0.340329,0.446359,0.442231,0,0.794393,no
10,21.1,8.6,0.223032,0.217949,0.23964,0.235398,0,0.94,no
11,12.9,10.9,0.596671,0.60129,0.561288,0.581278,0,1,no
4,0,0,0,0,0,0,0,0,no
25,55.7,24.4,0.528092,0.548058,0.640317,0.659314,0,1,low
82,146.9,73.6,0.59773,0.592157,0.709972,0.706723,0,1,low
14,28,12.5,0.6,0.6,0.70625,0.70625,0,1,no
40,79.6,37.7,0.477922,0.477519,0.728514,0.726328,0,0.95,low
13,20.7,7,0.203067,0.205263,0.322439,0.319718,0,0.692308,no
44,93.5,37.1,0.566302,0.565301,0.70017,0.69898,0,1,low
43,59.1,25,0.0675969,0.0675969,0.0785908,0.078733,0,0.651163,high
21,30.9,13,0.200918,0.18718,0.248663,0.25,0,0.619048,no
7,35.1,4.9,0.644872,0.65,0.891667,0.897222,0,1,low
17,2,2,0.0740741,0.0740741,0.0692308,0.0681818,0,0.117647,no
39,36.6,13.3,0.293919,0.292567,0.32319,0.320588,0,0.366666,no
7,42.9,5.7,0.835484,0.816129,0.879394,0.854546,0,1,high
13,29.3,13,0.665,0.665,0.734042,0.734042,0,1,no
16,0,0,0,0,0,0,0,0,no
13,9,3.2,0.188312,0.162963,0.176978,0.15102,0,0.384615,high
60,61,60,0.289448,0.289448,0.4448,0.4448,0,1,no
60,60.8,60,0.284795,0.283933,0.431966,0.430795,0,1,no
68,2.7,2.7,0.00123609,0.00123305,0.00245178,0.00244858,0,0.0397059,no
10,15,5.9,0.034138,0.034138,0.0548647,0.0547046,0,0.9,no
10,15.3,5.8,0.0348028,0.0344828,0.0555144,0.0549451,0,0.9,no
10,15.1,6.3,0.0352113,0.034965,0.0558036,0.0558036,0,0.9,no
3,1,1,0,0,0.0192308,0.0185185,0,0.333333,no
31,54.5,25.5,0.764445,0.76,0.865333,0.862667,0,1,high
3,3,2,0.0733333,0.0733333,0.185241,0.183035,0,1,no
3,3,2,0.072,0.072,0.185454,0.185454,0,1,no
3,1,1,0.0306122,0.0294118,0.0109091,0.0107527,0,0.333333,no
29,49.5,26.3,0.59152,0.592105,0.755705,0.755705,0,1,no
29,49.1,26,0.602631,0.602631,0.77047,0.77047,0,1,low
5,9.3,2.3,0.0584416,0.0555556,0.0950226,0.0933333,0,0.8,no
48,112.9,36.5,0.504462,0.496784,0.61663,0.612019,0.3,0.875,low
4,9.3,2.9,0.733333,0.733333,0.9375,0.9375,0,1,no
6,0,0,0,0,0,0,0,0,no
7,12.3,5.4,0.101948,0.107368,0.138562,0.138562,0,1,no
27,143.7,23.9,0.412329,0.412329,0.579012,0.579012,0.7,0.962963,no
11,20.4,8.9,0.551724,0.551724,0.659091,0.659091,0,0.909091,no
5,7.9,3.4,0.655556,0.655556,0.877778,0.877778,0,1,no
44,80.4,40.2,0.562095,0.557377,0.715559,0.7,0,1,low
3,2,2,0.0030722,0.0030722,0.00428694,0.00429185,0,0.666667,no
9,19.2,8,0.132759,0.124193,0.253247,0.245283,0,0.888889,no
8,13.8,5.8,0.436842,0.442105,0.564305,0.558268,0,1,low
21,39.5,16.8,0.481356,0.481356,0.697458,0.697458,0,0.957143,no
27,144.5,24,0.425349,0.419863,0.592324,0.589506,0.5,0.962963,no
38,79.4,35.9,0.576923,0.576923,0.916751,0.916751,0,1,no
21,32.1,13,0.245596,0.235821,0.289443,0.281196,0,0.619048,no
42,76.5,38,0.597077,0.606051,0.739376,0.738889,0,1,low
42,76.4,38.1,0.588535,0.590062,0.74638,0.747368,0,1,no
4,13,4,0.203398,0.201429,0.369949,0.366154,0,1,no
59,113.2,37.2,0.484066,0.483517,0.554848,0.554294,0.3,0.725424,low
4,13.2,4,0.15577,0.158824,0.352041,0.359375,0,1,no
4,13,4,0.234653,0.231428,0.427604,0.404412,0,1,no
20,54.2,16.1,0.252239,0.252239,0.4,0.40125,0,1,no
35,99.2,26.3,0.619324,0.615891,0.770594,0.768456,0,1,no
61,3.4,3.4,0.0017038,0.00169491,0.00313871,0.00312815,0,0.0557377,no
35,65.3,33,0.652402,0.646754,0.833226,0.842982,0,1,low
8,41.2,6.7,0.587401,0.582927,0.723558,0.721212,0,0.9625,low
3,8.1,2,0.03125,0.03125,0.0714286,0.0714286,0,1,no
3,1,1,0.0149254,0.0149254,0.0113636,0.0113636,0,0.333333,no
45,45,45,NA,NA,NA,NA,0,1,no
13,20.7,10.7,0.58,0.62,0.722951,0.794737,0,1,no
11,14.8,7.8,0.638333,0.635,0.791667,0.789286,0,1,low
9,5.9,2,0.113924,0.12,0.140625,0.142857,0,0.333333,no
65,101.1,62.1,0.440201,0.440889,0.572292,0.571875,0,1,no
7,10,5,0.0289389,0.0285714,0.0527344,0.0514286,0,0.857143,no
18,24.5,11.9,0.327731,0.333333,0.263158,0.255814,0,0.666667,no
2,2,1,0.0391061,0.0438596,0.0798611,0.0923913,0,1,high
20,19.1,6,0.137255,0.137255,0.179775,0.179775,0,0.35,no
6,8,4,0.0247117,0.0243902,0.0435223,0.0449102,0,0.833333,no
12,24,8.2,0.811111,0.811111,0.868657,0.868657,0,0.983333,no
6,16,4.4,0.518182,0.504545,0.509524,0.502381,0,1,low
10,19.6,8,0.0738318,0.0738318,0.145581,0.142132,0,0.8,no
6,16.3,4.3,0.0689655,0.0689655,0.11,0.11,0,1,no
6,15.9,4,0.0723529,0.0706896,0.114527,0.113,0,1,no
9,20.6,8,0.126316,0.121212,0.248571,0.245763,0,0.888889,no
34,68.8,32,0.513514,0.513514,0.569531,0.569531,0,1,no
13,1.9,1.9,0,0,0.00824176,0.00806452,0,0.146154,no
151.7,261.7,92.7,0.372058,0.369307,0.41351,0.411487,0.1,0.682611,low
11,14.7,7,0.130435,0.117647,0.239544,0.225806,0,0.727273,no
57,71.7,57,0.428493,0.428493,0.56359,0.56359,0,1,no
12,41,11,0.128671,0.128671,0.228982,0.228982,0,1,no
12,41,10.3,0.147785,0.147785,0.256173,0.256767,0,0.941667,no
6,16,3.1,0.178948,0.178948,0.168966,0.168966,0,0.816666,no
25,138.1,23,0.465982,0.487826,0.622388,0.635821,0.3,0.96,no
3,2,2,0.15,0.125,0.174757,0.153846,0,0.666667,no
5,12.9,5,0.360714,0.360714,0.626666,0.626666,0,1,no
6,1.9,1.9,0,0,0.00934579,0.00934579,0,0.316666,no
24,132.4,22,0.436196,0.430909,0.6,0.6,0.3,0.958333,no
24,132,22,0.439634,0.448148,0.600769,0.608461,0.3,0.958333,no
28,54.8,26,0.549398,0.541964,0.579495,0.576635,0,1,low
28,55.2,25.9,0.54908,0.554545,0.578457,0.581905,0,1,low
21,35.6,19.4,0.571845,0.571845,0.755396,0.755396,0,1,no
40,41.5,40,0.444256,0.414855,0.553267,0.517716,0,1,low
40,41.6,40,0.442877,0.442245,0.55609,0.550889,0,1,no
40,41.6,40,0.429593,0.429289,0.537424,0.537727,0,1,no
10,18,9,0.636735,0.605883,0.768539,0.751613,0,1,low
29,56.6,28,0.556481,0.556481,0.72541,0.72541,0,1,no
3,8,2,0.0765101,0.0690909,0.123019,0.103158,0,1,high
100,94.3,36,0.202573,0.202573,0.287474,0.287474,0,0.412,no
41,43,41,0.409329,0.407407,0.523165,0.520677,0,1,no
12,24,10,0.392857,0.392857,0.472222,0.472222,0,0.833333,no
13,36.1,10.1,0.497895,0.477778,0.60988,0.565833,0,0.930769,no
11,18.1,9.1,0.522223,0.447826,0.702777,0.6325,0,1,no
5,5,5,0.397826,0.397826,0.514286,0.514286,0,1,no
19,37,18,0.760606,0.760606,0.879104,0.879104,0,1,no
55,96.8,26,0.297446,0.291908,0.368625,0.365263,0,0.536364,low
55,117.8,33.7,0.384377,0.385119,0.489879,0.486926,0.2,0.694545,low
85,210.9,71.7,0.684455,0.655629,0.733138,0.735043,0,0.983529,no
33,70.4,20.4,0.30796,0.320895,0.391492,0.402929,0,0.721212,no
84,168,68.4,0.760204,0.75303,0.864562,0.85458,0,0.978571,no
21,40.9,16.3,0.31972,0.309375,0.495767,0.482289,0.2,0.976191,no
39,166,38,0.592982,0.592982,0.790453,0.790534,0,1,no
37,76.1,30.1,0.405107,0.401464,0.611472,0.609714,0,1,no
37,70.8,31.7,0.412564,0.408955,0.578378,0.576437,0,1,low
17,59.1,14.1,0.498113,0.498113,0.652174,0.652174,0,0.864706,no
15,24.7,13,0.205636,0.207112,0.218087,0.217448,0,0.94,high
210,533.3,181.1,0.641962,0.642953,0.72432,0.724382,0,0.978095,low
36,74.4,34.9,0.171902,0.170711,0.32408,0.323089,0,1,no
17,56,16,0.405085,0.385714,0.552038,0.540367,0,1,no
15,20.5,15,0.416562,0.411392,0.625433,0.615714,0,1,no
39,167.5,37.8,0.593859,0.593859,0.794146,0.794146,0,1,no
37,70.6,31.9,0.44364,0.42732,0.630309,0.619941,0,1,no
21,41.2,15.7,0.34264,0.335821,0.484498,0.478065,0.5,0.961905,no
37,68.6,31.5,0.466129,0.466129,0.639879,0.639879,0.1,1,no
67,154.5,66,0.245179,0.243836,0.267439,0.266733,0,1,no
3,6,2,0.473333,0.452631,0.695294,0.687879,0,1,no
19,17.9,5.6,0.182051,0.182051,0.278423,0.282927,0,0.294737,no
37,68.9,31.3,0.462545,0.462366,0.657619,0.657855,0,1,no
20,81.4,16.8,0.447791,0.444828,0.599259,0.598175,0,1,no
36,65.6,30.7,0.466105,0.458242,0.652092,0.642747,0,1,no
12,38.2,9,0.281147,0.280738,0.425786,0.425236,0,0.833333,no
36,81.7,32.9,0.17475,0.176274,0.329575,0.330261,0,1,no
55,137.3,52.4,0.497436,0.495,0.680916,0.682129,0,1,no
82,137.40,76.8,NA,0.53,NA,0.74,0.00,0.987805,no
39,106.00,37.6,0.49,0.49,0.66,0.65,0.00,1,no
39,104.30,37.4,0.44,0.45,0.62,0.63,0.10,1,high
98,199.70,92.3,0.52,0.50,0.72,0.72,0.00,0.989796,high
18,55.10,16.7,0.12,0.11,0.17,0.17,0.00,0.983333,no
18,54.80,16.7,0.13,0.13,0.19,0.19,0.00,0.983333,no
3,3.00,3,0.55,0.37,0.59,0.64,0.00,1,low
12,36.2,11.7,0.209091,0.209091,0.267,0.267,0,0.975,no
21,53.1,19.5,0.259783,0.266667,0.344444,0.340602,0,0.97619,low
18,20.9,17.3,0.909091,0.909091,0.982456,0.983333,0,1,no
3,7,2,0.0906977,0.0847826,0.210345,0.210345,0,1,no
3,7,2,0.0863636,0.076,0.209524,0.197015,0,1,no
3,6.5,2,0.0886364,0.0886364,0.209375,0.212698,0,1,no
3,7,2,0.0866667,0.0886364,0.202985,0.2125,0,1,no
3,7.3,2,0.0866667,0.0866667,0.198485,0.195522,0,1,no
67,241.5,61.5,NA,0.375887,NA,0.537931,0,0.995523,no
2,3.5,1,0.223529,0.180952,0.239286,0.248148,0,1,no
37,99.9,35.6,0.458273,0.458273,0.619898,0.619898,0,1,no
12,36.8,11.7,0.205195,0.205195,0.275248,0.275248,0,0.975,no
12,36.3,11.7,0.185714,0.185714,0.247,0.244555,0,0.975,no
35,96,34,0.41103,0.41103,0.581621,0.581621,0,1,no
3,3,3,0.488889,0.490909,0.54,0.533333,0,1,low
6,23.9,5.8,0.170833,0.166216,0.222341,0.217708,0,0.983333,no
17,20.8,0,0.628571,0.564103,0.676316,0.676316,0,1,no
17,20.8,5,0.602857,0.62,0.655263,0.657895,0,1,low
11,18.3,1,0.313684,0.312632,0.221053,0.220395,0,1,low
9,15.3,0,0.535714,0.58,0.775,0.802083,0,1,no
27.9,40.1,0,NA,0.240551,NA,0.276506,0,1,no
57,124,0,NA,0.68339,NA,0.694624,0,1,no
36,79.1,0,NA,0.493258,NA,0.566434,0,1,no
6,24.4,10,0.553572,0.518421,0.733333,0.670833,0.1,1,high
13,25.6,2,0.633333,0.572368,0.629578,0.623711,0,1,low
5,8.3,0,0.766667,0.766667,0.980882,0.980882,0,1,no
35,67.6,0,0.696373,0.700513,0.841706,0.837915,0,1,no
39,77.9,0,0.677872,0.672851,0.843077,0.835391,0,1,no
34,67.8,10,0.712935,0.71194,0.862054,0.862054,0,1,high
6,15.3,0,0.56875,0.567647,0.775758,0.766666,0,1,no
34,67.7,0,0.682741,0.677612,0.844144,0.840625,0,1,no
47,101.9,4,0.678125,0.676953,0.824324,0.824324,0.1,1,low
11,20.4,0,0.253175,0.253175,0.298431,0.297539,0,1,no
34,68.2,0,0.690863,0.690863,0.852055,0.845045,0,1,no
28,56.8,0,0.624294,0.619337,0.783505,0.783756,0,1,no
29,58.6,0,0.619553,0.618784,0.765854,0.764878,0,1,no
27,46.9,0,0.297849,0.297849,0.379113,0.379113,0.7,1,no
7,13.4,4,0.655555,0.711111,0.759259,0.818519,0,1,low
